# curie_map:
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   AEO: http://purl.obolibrary.org/obo/AEO_
#   BAMS: http://w3id.org/sssom/unknown_prefix/bams/
#   BIRNLEX: http://w3id.org/sssom/unknown_prefix/birnlex/
#   BM: http://w3id.org/sssom/unknown_prefix/bm/
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   CALOHA: http://w3id.org/sssom/unknown_prefix/caloha/
#   CARO: http://purl.obolibrary.org/obo/CARO_
#   CL: http://purl.obolibrary.org/obo/CL_
#   DHBA: https://biopragmatics.github.io/providers/dhba/
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EHDAA2: http://purl.obolibrary.org/obo/EHDAA2_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   EV: http://purl.obolibrary.org/obo/EV_
#   FAO: http://purl.obolibrary.org/obo/FAO_
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   GAID: http://w3id.org/sssom/unknown_prefix/gaid/
#   GC_ID: http://w3id.org/sssom/unknown_prefix/gc_id/
#   GO: http://purl.obolibrary.org/obo/GO_
#   GOC: http://w3id.org/sssom/unknown_prefix/goc/
#   HAO: http://purl.obolibrary.org/obo/HAO_
#   HBA: https://biopragmatics.github.io/providers/hba/
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   ILX: http://w3id.org/sssom/unknown_prefix/ilx/
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   MBA: https://biopragmatics.github.io/providers/mba/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MIAA: http://w3id.org/sssom/unknown_prefix/miaa/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OGES: http://w3id.org/sssom/unknown_prefix/oges/
#   PBA: https://biopragmatics.github.io/providers/pba/
#   PMID: http://rdf.ncbi.nlm.nih.gov/pubchem/reference/
#   PR: http://purl.obolibrary.org/obo/PR_
#   RETIRED_EHDAA2: http://w3id.org/sssom/unknown_prefix/retired_ehdaa2/
#   RO: http://purl.obolibrary.org/obo/RO_
#   Reactome: http://w3id.org/sssom/unknown_prefix/reactome/
#   SCTID: http://snomed.info/id/
#   SPD: http://purl.obolibrary.org/obo/SPD_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   VHOG: http://purl.obolibrary.org/obo/VHOG_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   Wikipedia: http://w3id.org/sssom/unknown_prefix/wikipedia/
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   galen: http://www.co-ode.org/ontologies/galen#
#   http: http://w3id.org/sssom/unknown_prefix/http/
#   https: http://w3id.org/sssom/unknown_prefix/https/
#   neuronames: http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_cardinality	comment
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8848975		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8849032		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8849042		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8849068		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8849102		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8849463		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8851890		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8851933		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8853309		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8853313		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8853325		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8855237		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8857555		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8857577		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8857583		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8857925		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8867041		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8874078		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8874080		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8874082		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8875451		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8875817		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8876230		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8876246		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8876948		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8937728		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8937807		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8937844		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8942607		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8948143		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8956659		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8964242		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8964252		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8983872		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9006323		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9006332		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9011241		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9012650		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9018572		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9021609		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9024726		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9026464		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9026502		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9026510		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9026579		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9026890		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9027272		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9027273		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9027425		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9028728		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9029151		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9029155		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9032426		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9032532		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9032601		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9032854		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9033284		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9034714		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9034814		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9034875		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9037040		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-909718		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-909726		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-909729		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-909730		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-909732		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-912629		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9603420		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9604767		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9606159		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9606162		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9606163		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9612085		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9612996		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9613023		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9624014		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9625487		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9634390		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9664261		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9664275		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9664278		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9664588		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9664976		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665032		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665389		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665411		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665704		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665705		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9665709		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9666425		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9669890		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9669911		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9670412		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9670418		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9672173		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9672175		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9673756		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9673761		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9674558		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9674567		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9680248		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9695834		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9698003		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9698005		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9699578		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700164		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700168		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700171		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700175		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700181		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700186		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700193		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9700647		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9701488		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9703437		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9703438		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9706344		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9706350		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9709918		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9712082		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9712085		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9712086		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9712087		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9726848		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9733314		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9733323		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-9762209		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-982807		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-983703		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-983707		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004713	protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-983709		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-166544		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-167019		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-167683		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-169905		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-177933		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-198295		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-6784324		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-74711		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-74742		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8852552		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8853792		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8950269		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8950340		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8950354		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8950364		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004714	transmembrane receptor protein tyrosine kinase activity	oio:hasDbXref	Reactome:R-HSA-8950405		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
